Date,1211.SR,2010.SR,7010.SR,ETEL.CA,IGIC,KFH.KW,NBK.KW,QAT,SWDY.CA,UAE
2019-06-30,16.216665267944336,114.5999984741211,41.52000045776367,13.890000343322754,10.199999809265137,414.2640075683594,729.7979736328125,17.889999389648438,14.289999961853027,13.529999732971191
2019-07-01,16.16666603088379,114.5999984741211,41.279998779296875,13.890000343322754,10.199999809265137,417.7449951171875,729.052001953125,18.06999969482422,14.289999961853027,13.640000343322754
2019-07-02,16.0,115.0,41.599998474121094,14.279999732971191,10.199999809265137,424.12701416015625,733.5289916992188,17.964000701904297,14.449999809265137,13.583000183105469
2019-07-03,15.916666030883789,115.4000015258789,41.84000015258789,14.729999542236328,10.199999809265137,429.3489990234375,736.5139770507812,18.25,14.40999984741211,13.609999656677246
2019-07-04,15.866665840148926,115.0,41.84000015258789,14.529999732971191,10.199999809265137,433.4100036621094,736.5139770507812,18.25,14.229999542236328,13.609999656677246
2019-07-05,15.866665840148926,115.0,41.84000015258789,14.529999732971191,10.210000038146973,433.4100036621094,736.5139770507812,17.714000701904297,14.229999542236328,13.369999885559082
2019-07-07,15.633333206176758,114.80000305175781,41.84000015258789,14.449999809265137,10.210000038146973,443.85400390625,738.7529907226562,17.714000701904297,14.0,13.369999885559082
2019-07-08,15.216666221618652,114.4000015258789,41.7599983215332,14.59000015258789,10.210000038146973,445.593994140625,745.468994140625,17.920000076293945,13.960000038146973,13.569999694824219
2019-07-09,15.433333396911621,114.4000015258789,42.2400016784668,14.399999618530273,10.210000038146973,457.197998046875,750.6920166015625,17.93000030517578,13.84000015258789,13.460000038146973
2019-07-10,15.483332633972168,114.0,42.2400016784668,14.369999885559082,10.210000038146973,461.260009765625,750.6920166015625,18.270000457763672,13.539999961853027,13.770000457763672
2019-07-11,16.100000381469727,113.80000305175781,42.2400016784668,14.260000228881836,10.25,458.3590087890625,758.9010009765625,18.09000015258789,13.380000114440918,13.529000282287598
2019-07-12,16.100000381469727,113.80000305175781,42.2400016784668,14.260000228881836,10.225000381469727,458.3590087890625,758.9010009765625,18.020000457763672,13.380000114440918,13.380000114440918
2019-07-14,15.866665840148926,114.4000015258789,43.040000915527344,13.979999542236328,10.225000381469727,457.77899169921875,756.6619873046875,18.020000457763672,13.229999542236328,13.380000114440918
2019-07-15,16.133333206176758,113.80000305175781,43.68000030517578,13.649999618530273,10.229999542236328,451.97698974609375,754.4229736328125,18.139999389648438,13.210000038146973,13.619999885559082
2019-07-16,16.200000762939453,114.4000015258789,44.79999923706055,13.90999984741211,10.220000267028809,451.97698974609375,755.916015625,17.899999618530273,13.149999618530273,13.649999618530273
2019-07-17,16.5,114.5999984741211,45.20000076293945,14.050000190734863,10.220000267028809,453.1369934082031,752.9310302734375,17.989999771118164,13.09000015258789,13.890000343322754
2019-07-18,16.633333206176758,114.19999694824219,44.47999954223633,14.079999923706055,10.25,453.1369934082031,749.9459838867188,17.92300033569336,13.239999771118164,14.192999839782715
2019-07-19,16.633333206176758,114.19999694824219,44.47999954223633,14.079999923706055,10.289999961853027,453.1369934082031,749.9459838867188,17.700000762939453,13.239999771118164,14.15999984741211
2019-07-21,16.100000381469727,112.5999984741211,44.400001525878906,13.989999771118164,10.289999961853027,446.7550048828125,747.7069702148438,17.700000762939453,13.149999618530273,14.15999984741211
2019-07-22,16.133333206176758,110.5999984741211,43.84000015258789,14.039999961853027,10.239999771118164,445.593994140625,745.468994140625,17.850000381469727,13.40999984741211,14.199999809265137
2019-07-23,15.399999618530273,109.0,43.279998779296875,14.039999961853027,10.220000267028809,442.1130065917969,743.9760131835938,17.950000762939453,13.40999984741211,14.395000457763672
2019-07-24,15.583333015441895,110.0,43.20000076293945,14.0,10.210000038146973,442.1130065917969,743.9760131835938,17.950000762939453,13.34000015258789,14.600000381469727
2019-07-25,16.600000381469727,111.0,43.599998474121094,14.010000228881836,10.229999542236328,449.656005859375,748.4539794921875,17.899999618530273,13.079999923706055,14.600000381469727
2019-07-26,16.600000381469727,111.0,43.599998474121094,14.010000228881836,10.229999542236328,449.656005859375,748.4539794921875,18.09000015258789,13.079999923706055,14.628000259399414
2019-07-28,16.16666603088379,110.19999694824219,44.08000183105469,13.960000038146973,10.229999542236328,454.2969970703125,748.4539794921875,18.09000015258789,13.029999732971191,14.628000259399414
2019-07-29,15.866665840148926,108.4000015258789,43.52000045776367,13.970000267028809,10.210000038146973,454.87799072265625,751.43798828125,18.097999572753906,12.920000076293945,14.579999923706055
2019-07-30,15.850000381469727,108.5999984741211,43.68000030517578,14.020000457763672,10.210000038146973,450.2359924316406,744.7219848632812,17.959999084472656,12.199999809265137,14.539999961853027
2019-07-31,15.666666030883789,107.4000015258789,43.20000076293945,14.0,10.199999809265137,452.5570068359375,745.468994140625,17.639999389648438,12.100000381469727,14.468999862670898
2019-08-01,15.899999618530273,106.4000015258789,43.439998626708984,14.050000190734863,10.25,453.1369934082031,746.2150268554688,17.594999313354492,12.260000228881836,14.369999885559082
2019-08-02,15.899999618530273,106.4000015258789,43.439998626708984,14.050000190734863,10.25,453.1369934082031,746.2150268554688,17.350000381469727,12.260000228881836,14.0649995803833
2019-08-04,15.600000381469727,104.19999694824219,43.119998931884766,14.1899995803833,10.25,451.97698974609375,742.4840087890625,17.350000381469727,12.350000381469727,14.0649995803833
2019-08-05,15.616665840148926,102.0,43.20000076293945,14.100000381469727,10.25,453.1369934082031,744.7219848632812,16.8799991607666,12.350000381469727,13.720000267028809
2019-08-06,15.366665840148926,102.19999694824219,43.36000061035156,14.220000267028809,10.25,451.97698974609375,744.7219848632812,16.81999969482422,12.149999618530273,13.859999656677246
2019-08-07,15.550000190734863,104.4000015258789,44.0,14.289999961853027,10.25,453.7170104980469,748.4539794921875,16.959999084472656,12.40999984741211,14.029999732971191
2019-08-08,15.833333015441895,104.0,44.0,14.539999961853027,10.25,453.7170104980469,746.2150268554688,16.8799991607666,13.180000305175781,14.050000190734863
